area_id	DEF_CELLNAME	def_cellname_chinese	lat	lon
058D4BB6-03AB-4E7F-A0C2-627D86C36CBF	5-2336-1-4	长沙湖南水利水电职院2(水利水电学校拉远)HL-D3900472893TF-4	28.21722	113.10083
28BDF4E5-7CED-4C6F-B841-15AD85806622	5-2360-1-5	长沙湘绣城HL-D3900460106PT-5	28.25083	113.06361
NULL	5-2458-1-3	长沙紫东苑HL-D3900461506PT-3	28.20124	113.12673
836CAF79-D1EC-49C2-B40C-2096C22F05FB	5-2597-1-23	长沙金海岸师范学院学生公寓(湘龙家园拉远)HL-D3900458961TF-23	28.26771	113.06525
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-2891-1-21	长沙五一路平和堂HL-D3900460744PT-21	28.19816	112.97159
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-3016-1-152	长沙地铁1号线五一广场站HL-D3900986382TF-152	28.19839	112.97245
NULL	5-3023-1-21	长沙地铁2号线长沙火车站HL-D3900459285TF-21	28.19764	113.00575
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3195-1-11	长沙浏阳河文化园HF-D3900460836PT-11	28.19306	113.03917
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3195-1-3	长沙浏阳河文化园HL-D3900460836PT-3	28.19306	113.03917
NULL	5-4402-1-2	长沙牛头小区4栋HL-D3900471944PT-2	28.10671	113.04082
NULL	5-4701-1-1	长沙雨花区东塘瑞府小区FHL-D3900459121TF-1	28.17556	112.9925
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5434-1-38	长沙万科城西HN-D3900461260PT-38	28.25407	112.98535
CFA9EE87-4675-41E6-B93C-50278B97E4B8	5-5498-1-3	长沙交通规划设计院HL-D3900461043PT-3	28.23839	112.98287
CFA9EE87-4675-41E6-B93C-50278B97E4B8	5-5602-1-152	长沙地铁1号线北辰三角洲站HL-D3900986378TF-152	28.24074	112.97857
87C51354-0610-45A2-AC8F-025FBF526661	5-5603-1-153	长沙地铁1号线培元桥站HL-D3900986380TF-153	28.20995	112.97111
2373F078-AAD2-49E7-BCB3-2B17AA929556	5-5609-1-22	长沙地铁2号线袁家岭站HL-D3900459286TF-22	28.19809	112.99447
NULL	5-5698-1-3	长沙工程兵学院7号宿舍楼(4号院拉远)FHL-D3900459857PT-3	28.26081	113.03831
NULL	5-7278-1-3	长沙浏洞阳乡政府HL-D3900460312PT-3	28.21424	113.40012
6F57A166-77B7-4636-AF1E-2BB7CF266F21	5-744-1-9	长沙机床厂HF-D3900460231PT-9	28.13598	112.95688
71EC7B35-FE8C-4863-881B-ECB627F5FCDC	5-794-1-13	长沙水竹村HF-D3900460618PT-13	28.14954	112.97461
5E984EEC-C38E-4D85-AB10-8D902886EC8D	5-842-1-3	长沙湘江南路湘乐大桥北HL-D3900471995PT-3	28.12361	112.95471
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-874-1-43	长沙王府井HL-D3900460619PT-43	28.19601	112.97026
D4E84912-584F-4ED1-ABFC-1B51A9823AAD	7310-474911-474911-2	长沙东方红第一师范宿舍西北角ZL-B8300474911PT-2	28.20262	112.85795
NULL	7432-133626-133626-136	吉首龙山民安镇武装部FZLB8300133626PT-136	29.46052	109.43812
NULL	Nokia-102302-MRBTS-278838-LNBTS-278838-LNCEL-131	xtaxiangtanshijiuhuasanxingaimingNL-FSIH278838TF-131	27.83549	112.95746
NULL	Nokia-102337-MRBTS-465052-LNBTS-465052-LNCEL-3	LDILX-ChengDongFenJuNL-FSMF465052PT-3	27.73967	112.03432
NULL	Nokia-102720-MRBTS-281353-LNBTS-281353-LNCEL-131	shydongkouxianshanmenzhenzhengfuNL-FSIH281353PT-131	27.22221	110.68941
7E15CFEC-8109-4AE0-B136-ACD03DF5BF8D	0-462631-462631-21	长沙橘子洲ZL-B8300462631PT-21	28.19776	112.95617
NULL	1-462098-462098-1	长沙娄底理工学院ZL-B8300462098PT-1	28.20731	112.81831
NULL	1-983871-983871-131	长沙望城海普众包园(办公楼及宿舍)ZL-B8300983871TF-131	28.12159	112.88042
NULL	2-25767-1-131	益阳安化县进修学校HLD3900288465PT-131	28.39491	111.21771
NULL	2-25823-1-131	益阳安化县鸟儿尖HLD3900288633PT-131	28.36778	110.99278
NULL	2-4873-1-151	郴州宜章富利坪HLD3900286744PT-21	25.44331	113.09683
NULL	4-3553-1-0	株洲南车电动机厂新办公楼室分HLD3900775214TF-0	27.88533	113.12248
0DE8A992-6856-48FB-8DD4-B1D86617CAC9	4-3815-1-43	株洲工业炉FHLD3900463068PT-43	27.85994	113.12931
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-1039-1-41	长沙锦绣中环HL-D3900459398TF-41	28.19803	112.97004
B423DF35-8B60-41FF-856E-5D215AE04296	5-1148-1-1	长沙东六路5号塞普尔门口HL-D3900461697PT-1	28.22605	113.10521
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-123-1-1	长沙中南林科大3(林科大男生宿舍22栋拉远)HL-D3900472953TF-1	28.13552	112.99209
88E516B6-9354-4AAB-BEBD-BD1EBD9DAE70	5-163-1-9	长沙五凌南HF-D3900461078PT-9	28.11523	112.99097
NULL	5-2922-1-2	长沙农大东湖公寓FHL-D3900459884PT-2	28.19023	113.07642
0C492664-9217-4604-84F2-33BD7A6EC052	5-298-1-153	长沙地铁1号线涂家冲站HL-D3900986391TF-153	28.1557	112.97936
NULL	5-299-1-132	长沙地铁1号线省政府站HL-D3900986242TF-132	28.11432	112.98173
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-3016-1-131	长沙地铁1号线五一广场站HL-D3900986382TF-131	28.19839	112.97245
NULL	5-3019-1-2	长沙地铁2号线人民东路站HL-D3900459282TF-2	28.18783	113.03302
C814D099-D48A-47CC-8219-97A16A5AD42E	5-3351-1-1	长沙芙蓉北路与安顺路交叉口HL-D3900471967PT-1	28.33818	112.93165
2373F078-AAD2-49E7-BCB3-2B17AA929556	5-3626-1-131	长沙芙蓉粮贸大厦(佳园连锁袁家岭店拉远)HL-D3900984957PT-131	28.19829	112.98833
NULL	5-4012-1-1	长沙地铁2号线体育公园站HL-D3900459300TF-1	28.16103	113.0381
NULL	5-4012-1-2	长沙地铁2号线体育公园站HL-D3900459300TF-2	28.16103	113.0381
B1346266-FA59-40D5-A4D1-E65F2F7BF7DA	5-4022-1-8	长沙大唐村HF-D3900461029PT-8	28.13083	113.03501
NULL	5-4473-1-3	长沙税专学校HL-D3900460545PT-3	28.11186	113.00227
4E1FDDDB-4D1A-4CF4-BEE4-5F7A843622F0	5-5261-1-73	长沙雨花财经学校学生宿舍1-3栋HL-D3900394553TF-73	28.06875	113.04028
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5434-1-13	长沙万科城西HF-D3900461260PT-13	28.25407	112.98535
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5607-1-132	长沙地铁1号线马厂站HL-D3900986377TF-132	28.25422	112.98281
CF49A405-F44E-4F22-BD6C-019E4A174E9A	5-6206-1-25	长沙泽禹混凝土公司HL-D3900460531PT-25	28.26505	112.98117
D956DA46-C247-4850-A3F5-CFD5F0D5CE4E	5-6278-1-2	长沙珠江花城西HL-D3900461173PT-2	28.25937	112.98313
NULL	5-8024-1-23	长沙浏龙伏一职HL-D3900471883PT-23	28.41861	113.50611
836CAF79-D1EC-49C2-B40C-2096C22F05FB	5-8106-1-11	长沙湘龙家园HF-D3910472487PT-11	28.26778	113.06528
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-859-1-3	长沙火神舫HL-D3900460199PT-3	28.19419	112.96751
CC4D4287-3BC5-4F40-8808-9E27F589ACF7	7310-474638-474638-42	长沙橘子洲沙滩公园南门(橘子洲头北拉远)ZL-B8300474638PT-42	28.20413	112.95763
NULL	7311-462193-462193-1	长沙潇湘大道与洋湖大道交汇处西北角(坪塘二水厂拉远)ZL-B8300462193PT-1	28.11677	112.93795
F55B5802-AAE3-405D-B9A5-E878B2B7DE90	7316-461527-461527-1	长沙德智园8栋F升级ZL-B8300461527PT-1	28.16716	112.93581
NULL	7350-470576-470576-3	郴州惠泽园后山美化树ZLB8300470576PT-3	25.76561	112.99381
NULL	Nokia-102302-MRBTS-464056-LNBTS-464056-LNCEL-21	xtahedongchengjiandongyuanNL-FSMF464056PT-21	27.91481	113.00501
NULL	Nokia-102720-MRBTS-469260-LNBTS-469260-LNCEL-23	shydaxiangqugaojijigongxuexiaoNL-FSMF469260PT-23	27.19401	111.44331
NULL	0-462658-462658-3	长沙和馨园C4栋ZL-B8300462658PT-3	28.21571	112.84967
NULL	0-471067-471067-5	长沙麓松路中(延农综合楼拉远)ZL-B8300471067PT-5	28.21066	112.86458
NULL	1-22426-1-132	衡阳衡南县泉溪镇木兜村（电信）HLD3900257872PT-132	26.91368	112.72331
NULL	3-12267-1-7	永州冷水滩湘桂火车站BBU1NBHFD3900974546PT-7	26.47707	111.56714
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-123-1-21	长沙中南林科大3(林科大男生宿舍22栋拉远)HL-D3900472953TF-21	28.13552	112.99209
FCE0C472-33D1-4FE5-8F0B-941A30C43EF7	5-1232-1-4	长沙卫校教学楼(长沙师范公园拉远)HL-D3900461865PT-4	28.26343	113.07942
A46DF8B6-6B61-4CFF-B229-DC0FC02D0545	5-1442-1-132	长沙县师范学院新校区学生宿舍11-12栋(教学楼拉远)HL-D390054088TF-132	28.29889	113.08251
NULL	5-2755-1-11	长沙海棠(龙华新村拉远)HF-D3910472482PT-11	28.35576	113.07397
72B1A3A1-7BFE-48FA-9676-59F6E907B235	5-292-1-133	长沙地铁1号线南湖路站HL-D3900986392TF-133	28.16941	112.97921
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-301-1-152	长沙地铁1号线黄兴广场站HL-D3900986393TF-152	28.18715	112.97052
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-331-1-74	长沙天心中南林科大西园19-22栋HL-D3900394578TF-74	28.13307	112.98355
A95E7417-8FB4-4509-9DE6-BBA422C7B95B	5-5479-1-3	长沙中国银行3HL-D3900458929TF-1	28.20214	112.98102
NULL	5-5800-1-1	长沙开福区京广铁路与兴联路HL-D3900472021PT-1	28.30027	112.97279
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-786-1-1	长沙步行街司门口侧(黄兴路步行街E区拉远)HL-D3900471667PT-1	28.19239	112.97062
71EC7B35-FE8C-4863-881B-ECB627F5FCDC	5-794-1-11	长沙水竹村HF-D3900460618PT-11	28.14954	112.97461
FCE0C472-33D1-4FE5-8F0B-941A30C43EF7	5-8102-1-133	长沙金海岸FHL-D390053920PT-133	28.25634	113.07678
5E984EEC-C38E-4D85-AB10-8D902886EC8D	5-846-1-1	长沙湘江南路雅颂居以西(长沙南国新城拉远)HL-D3900461841PT-1	28.12649	112.95552
64AD16CB-C070-4438-9AC3-DC6127903590	5-889-1-133	长沙理工云塘行健轩3-6栋HL-D390054173TF-133	28.07283	113.00056
NULL	5-898-1-1	长沙理工大学云塘实验厅HL-D3900471852PT-1	28.06888	112.99751
E8F20DF7-CA7B-46C8-B00E-FC90AD548470	5-992-1-12	长沙辉鸿物流HF-D3900460187PT-12	28.10386	112.95399
D4E84912-584F-4ED1-ABFC-1B51A9823AAD	7310-459940-459940-22	长沙第一师范1(第一师范拉远)ZL-B8300459940TF-22	28.20211	112.85901
NULL	7310-474639-474639-2	长沙橘子洲沙滩公园东门(橘子洲头北拉远)ZL-B8300474639PT-2	28.20847	112.95925
NULL	7367-260213-260213-131	常德澧翊武公园ZLB8300260213PT-131	29.63445	111.73329
NULL	7433-282760-282760-134	吉首花垣城区新柑子园FZLB8300282760PT-134	28.58348	109.45901
NULL	Nokia-102302-MRBTS-289434-LNBTS-289434-LNCEL-131	yozdaoxianlinyejuanzhiquNL-FSIH289434PT-131	25.55926	111.61065
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-464235-LNBTS-464235-LNCEL-1	xtaxiangtanshixiangdafuwulouqinhugongyunanfenbu2NL-FSMF464235TF-1	27.88441	112.86121
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-464273-LNBTS-464273-LNCEL-21	xtaxiangtanshixiangdayinshuachangqinhugongyu8dongnanNL-FSMF464273TF-21	27.88441	112.86121
NULL	Nokia-102302-MRBTS-60890-LNBTS-60890-LNCEL-133	yozqiyanglaosijiujiaNL-FSIH60890PT-133	26.56236	111.85086
NULL	Nokia-102337-MRBTS-280247-LNBTS-280247-LNCEL-133	LDIXH-SanZhongChaLuKouNL-FSIH280247PT-133	27.75024	111.28909
C9F91142-1DD9-4BF5-98F7-8014600E13A5	Nokia-102337-MRBTS-465048-LNBTS-465048-LNCEL-23	LDILX-ShuiKuYiMinQuNL-FSMF465048PT-23	27.76917	111.97944
NULL	Nokia-102720-MRBTS-1041947-LNBTS-1041947-LNCEL-42	shyxinshaoxintianpuNL-FSIH1041947PT-42	27.33747	111.34093
NULL	0-462135-462135-6	长沙岳麓第一师范教师宿舍2栋附近(骑龙村拉远)ZL-B8300462135PT-6	28.19969	112.86908
NULL	1-3165-1-3	衡阳市区建湘村45幢HLD3900466600PT-3	26.89194	112.62917
NULL	2-24547-1-131	益阳南县八百弓HF-D3900289372PT-131	29.23921	112.24441
9749955E-227F-4E84-A3E2-C325FD947242	5-1239-1-131	长沙县一中(共电信)HL-D3900984740PT-131	28.21807	113.11345
NULL	5-2110-1-25	长沙明源酒店HL-D3900471946PT-25	28.23722	113.06888
058D4BB6-03AB-4E7F-A0C2-627D86C36CBF	5-2336-1-3	长沙湖南水利水电职院2(水利水电学校拉远)HL-D3900472893TF-3	28.21722	113.10083
NULL	5-2956-1-28	长沙农大金岸学生公寓2(农大九教学楼拉远)HL-D3900458824TF-28	28.18723	113.07679
0C492664-9217-4604-84F2-33BD7A6EC052	5-298-1-152	长沙地铁1号线涂家冲站HL-D3900986391TF-152	28.1557	112.97936
NULL	5-3019-1-1	长沙地铁2号线人民东路站HL-D3900459282TF-1	28.18783	113.03302
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-329-1-74	长沙天心中南林科大生科院、图书馆、一教HL-D3900394571TF-74	28.13873	112.99088
NULL	5-3592-1-1	长沙芙蓉区马王堆HL-D3900472396PT-1	28.20583	113.02001
NULL	5-3592-1-3	长沙芙蓉区马王堆HL-D3900472396PT-3	28.20583	113.02001
NULL	5-3948-1-2	长沙双仁医药(高桥茶叶城拉远)HL-D3900461494PT-2	28.17741	113.02445
NULL	5-4465-1-153	长沙科技职院FHL-D390053842PT-153	28.12302	113.01972
NULL	5-4522-1-3	长沙花侯路与湘秀路交叉口(黎郡社区拉远)HL-D3900460860PT-3	28.14722	113.05501
NULL	5-4592-1-25	长沙远航翻译HL-D3900460212PT-25	28.14302	113.0178
87C51354-0610-45A2-AC8F-025FBF526661	5-5606-1-133	长沙地铁1号线文昌阁站HL-D3900986381TF-133	28.21589	112.97231
9168891A-6B31-4E52-BA63-10D51C4F81AC	5-5738-1-8	长沙广电中心武警中队后山(工程兵信息楼拉远)HF-D3900461112PT-8	28.24123	113.04233
NULL	5-6522-1-2	长沙工业品市场HL-D3900460248PT-2	28.16171	113.59311
71EC7B35-FE8C-4863-881B-ECB627F5FCDC	5-794-1-2	长沙水竹村HL-D3900460618PT-2	28.14954	112.97461
NULL	5-902-1-23	长沙理工大学云塘校区门口(云塘校区甘怡园拉远)HL-D3900461292PT-23	28.06522	113.00499
NULL	5-905-1-24	长沙理工大金盆岭西苑宿舍1、2栋(电力学院拉远)HL-D3900473531TF-24	28.16103	112.96905
F55B5802-AAE3-405D-B9A5-E878B2B7DE90	7310-459871-459871-2	长沙德智园公寓2(德智园6栋拉远)ZL-B8300459871TF-2	28.16691	112.93457
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-464235-LNBTS-464235-LNCEL-21	xtaxiangtanshixiangdafuwulouqinhugongyunanfenbu2NL-FSMF464235TF-21	27.88441	112.86121
NULL	Nokia-102720-MRBTS-281398-LNBTS-281398-LNCEL-133	shyshaoyangxiansanjiaotangNL-FSIH281398PT-133	26.86534	111.22531
NULL	0-459950-459950-21	长沙奥克斯广场3ZL-B8300459950TF-21	28.22719	112.94893
D4E84912-584F-4ED1-ABFC-1B51A9823AAD	0-462023-462023-43	长沙第一师范(望城)ZL-B8300462023PT-43	28.20062	112.85973
NULL	1-13753-1-1	衡阳祁东县箩塘HLD3900776025PT-1	26.89972	111.71445
NULL	1-25342-1-131	衡阳珠晖师院新校区11-13栋室分变更HLD390055949TF-131	26.88624	112.67508
EC2967E9-7396-4F47-B575-7782D245D1E9	1-462018-462018-3	长沙锦绣农庄ZL-B8300462018PT-3	28.30495	112.86543
NULL	2-32430-1-71	益阳赫山区医专第五学生宿舍室分HLD3900398357TF-71	28.54148	112.39287
NULL	4-4241-1-0	株洲深国投商业中心室分HLD39001037612TF-0	27.84889	113.16111
NULL	4-5370-1-73	株洲一桥北HLD3900396426PT-73	27.83874	113.14466
NULL	5-1401-1-4	长沙县大众传媒职院1(大众传媒后勤处拉远)HL-D3900459565TF-4	28.26217	113.07241
69535179-49D7-4B62-901C-2190CF45FBC8	5-2232-1-22	长沙机电职业技术学院1(机电学校男生宿舍拉远)HL-D3900458963TF-22	28.26405	113.04917
NULL	5-2327-1-132	长沙湖南信息学院17-19栋及办公楼(女生宿舍拉远)HL-D3910986584TF-132	28.32361	113.07972
058D4BB6-03AB-4E7F-A0C2-627D86C36CBF	5-2335-1-2	长沙湖南水利水电职院1(水利水电学校拉远)HL-D3900472892TF-2	28.21793	113.10008
72B1A3A1-7BFE-48FA-9676-59F6E907B235	5-292-1-152	长沙地铁1号线南湖路站HL-D3900986392TF-152	28.16941	112.97921
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-3018-1-21	长沙地铁2号线五一广场站HL-D3900459289TF-21	28.19839	112.97245
NULL	5-4068-1-2	长沙居然之家(雨花)HL-D3900460408PT-2	28.17222	113.02333
922F391B-FC11-4406-952B-9AF4CD2852F2	5-4310-1-2	长沙民政学院北院学生公寓6F(民政3区10栋拉远)HL-D3900459006TF-2	28.13829	113.01747
NULL	5-4960-1-1	长沙雨花区港岛娱乐中心F(桂花拉远)HL-D3900459123TF-1	28.18702	113.00352
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5434-1-12	长沙万科城西HF-D3900461260PT-12	28.25407	112.98535
857ED285-A900-43F7-8B70-685D46A18640	5-6143-1-133	长沙开福长沙大学汇泽3、5、6栋(汇泽食堂拉远)HL-D3900987048TF-133	28.24817	113.02832
NULL	5-6562-1-5	长沙步行街HL-D3900460245PT-5	28.1436	113.62561
NULL	5-8087-1-3	长沙詹家村HL-D3900460302PT-3	28.17641	113.65859
NULL	7310-473887-473887-3	长沙市政府2号办公楼3ZL-B8300473887TF-3	28.23143	112.92979
NULL	7310-985886-985886-131	长沙地铁2号西延线文化艺术中心ZL-B8300985886TF-131	28.19992	112.89386
NULL	7355-287961-287961-133	郴州桂阳翡翠公园门口ZLB8300287961PT-3	25.75015	112.73401
NULL	7451-137869-137869-131	怀化鹤城润兰上城ZLBS8912137869TF-131	27.54312	109.98163
NULL	Nokia-102302-MRBTS-279577-LNBTS-279577-LNCEL-131	xtahedongshenjiachongNL-FSIH279577PT-131	27.8857	112.98138
NULL	Nokia-102302-MRBTS-289949-LNBTS-289949-LNCEL-151	yozqiyangtangfangzuiNL-FSIH289949PT-151	26.57464	111.82084
NULL	Nokia-102302-MRBTS-54826-LNBTS-54826-LNCEL-131	xtaxiangtanxianshizhongNL-FSIH54826PT-131	27.80324	112.81671
NULL	Nokia-102720-MRBTS-281943-LNBTS-281943-LNCEL-131	shywugangshifutianzhongxue2NL-FSIH281943PT-131	26.73638	110.61527
NULL	Nokia-102720-MRBTS-282109-LNBTS-282109-LNCEL-131	shyshaoyangshixindushequNL-FSIH282109PT-131	27.24568	111.42842
B126BA3F-74DD-4881-A4F6-AE035104F7E2	0-462066-462066-21	长沙天马公寓3片2栋ZL-B8300462066PT-21	28.17031	112.93962
NULL	0-474090-474090-3	长沙工大米塔尔金属研究院北(升华大楼拉远)ZL-B8300474090PT-3	28.17668	112.92013
NULL	1-15420-1-132	衡阳衡山县大塘1（武广）HLD3900256073PT-132	27.26222	112.78722
NULL	1-16053-1-151	衡阳市区二机楼2（武广）HLD3900256085PT-151	26.87037	112.70824
NULL	3-10870-1-1	永州冷水滩市公安局HLD3900469948PT-2	26.42281	111.61921
FCE0C472-33D1-4FE5-8F0B-941A30C43EF7	5-1953-1-131	长沙大众传媒金海岸学生公寓(金海岸拉远)HL-D3900985596TF-131	28.25639	113.07678
NULL	5-1995-1-1	长沙安沙锦和超市对面(信息学院侧门拉远)HL-D3900471540PT-1	28.31821	113.07684
2686FF98-9BF9-4EAC-A1C1-7BD7EC17020F	5-2764-1-11	长沙黎托平阳七组3HF-D3910472521PT-11	28.16507	113.05754
NULL	5-295-1-132	长沙地铁1号线大托站HL-D3900986244TF-132	28.08566	112.98327
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-301-1-132	长沙地铁1号线黄兴广场站HL-D3900986393TF-132	28.18715	112.97052
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3195-1-12	长沙浏阳河文化园HF-D3900460836PT-12	28.19306	113.03917
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-334-1-71	长沙天心中南林科大西园宿舍9-12栋HL-D3900394576TF-71	28.13272	112.98782
NULL	5-4298-1-21	长沙比亚迪汽车2栋HL-D3900461182PT-21	28.08205	113.03725
1C4482FA-B055-44A1-96C8-3DDA4813920E	5-4506-1-1	长沙联通-女大新图书馆(女子大学招待所拉远)FHL-D3900459929PT-1	28.11871	113.00249
NULL	5-4534-1-132	长沙英郡年华14栋(鑫秋大厦拉远)HL-D3900983302PT-132	28.14651	113.01729
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5434-1-1	长沙万科城西HL-D3900461260PT-1	28.25407	112.98535
87C51354-0610-45A2-AC8F-025FBF526661	5-5603-1-131	长沙地铁1号线培元桥站HL-D3900986380TF-131	28.20995	112.97111
CF49A405-F44E-4F22-BD6C-019E4A174E9A	5-6206-1-6	长沙泽禹混凝土公司HL-D3900460531PT-6	28.26505	112.98117
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-874-1-4	长沙王府井HL-D3900460619PT-4	28.19601	112.97026
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-874-1-7	长沙王府井HL-D3900460619PT-7	28.19601	112.97026
64AD16CB-C070-4438-9AC3-DC6127903590	5-882-1-134	长沙理工云塘弘毅轩1-4栋HL-D390054168TF-134	28.07283	113.00056
64AD16CB-C070-4438-9AC3-DC6127903590	5-883-1-154	长沙理工云塘敏行轩及留学生公寓HL-D390054171TF-154	28.07283	113.00056
NULL	Nokia-102302-MRBTS-463869-LNBTS-463869-LNCEL-2	xtajiuhuananguNL-FSMF463869PT-2	28.00107	112.78926
NULL	Nokia-102720-MRBTS-133189-LNBTS-133189-LNCEL-132	shyxinshaorenminyiyuanNL-FSIH133189TF-132	27.32336	111.46249
NULL	Nokia-102720-MRBTS-469526-LNBTS-469526-LNCEL-42	shywugangxianxiaofangzhongdongNL-FSMF469526PT-42	26.74389	110.63861
NULL	Nokia-102720-MRBTS-58675-LNBTS-58675-LNCEL-131	shyshaoyangxiangongyezhiyejishuxuexiaoNL-FSIH58675PT-131	27.00857	111.28328
NULL	0-462147-462147-3	长沙市交警支队(挂A)ZL-B8300462147PT-3	28.20061	112.95038
5867CF2B-5A55-4ECC-B872-C1AF22ECF7DD	0-462389-462389-41	长沙商学院3食堂ZL-B8300462389PT-41	28.22559	112.91183
NULL	1-14505-1-133	衡阳衡阳县蒸鼎国际小区HLD3900256047PT-3	26.97057	112.38433
2D269F9C-12CD-48F3-B8C2-7439E1D078CC	1-5432-1-8	衡阳市区汽车南站NBHFD3900466550PT-8	26.83639	112.64222
NULL	2-4873-1-132	郴州宜章富利坪HLD3900286744PT-2	25.44331	113.09683
NULL	3-11008-1-51	永州零陵工商职专FHLD3900470028PT-51	26.20281	111.60391
NULL	4-1227-1-2	株洲县物资局HLD3900463417PT-3	27.71014	113.13879
NULL	4-2265-1-0	株洲茶陵贵派电气HLD3900463538PT-1	26.76305	113.52805
NULL	4-4546-1-22	株洲结谷门室分1HLD3900463587TF-22	27.83342	113.15221
28BDF4E5-7CED-4C6F-B841-15AD85806622	5-2394-1-23	长沙生态公园(湘绣城1拉远)HL-D3900461447PT-23	28.24916	113.06627
NULL	5-2455-1-2	长沙科技学院南院图书馆HL-D3900472418PT-2	28.00417	112.98306
NULL	5-2506-1-1	长沙航空职院跳马校区2(跳马航校食堂拉远)HL-D3900459242TF-1	28.04054	113.04317
72B1A3A1-7BFE-48FA-9676-59F6E907B235	5-292-1-132	长沙地铁1号线南湖路站HL-D3900986392TF-132	28.16941	112.97921
NULL	5-297-1-132	长沙地铁1号线桂花坪站HL-D3900986243TF-132	28.10218	112.98241
NULL	5-3149-1-2	长沙晚报西街HL-D3900461929PT-2	28.21271	113.01243
C814D099-D48A-47CC-8219-97A16A5AD42E	5-3351-1-3	长沙芙蓉北路与安顺路交叉口HL-D3900471967PT-3	28.33818	112.93165
6867D8C7-3401-4757-A1EC-A1FB5693ACBD	5-3520-1-23	长沙芙蓉区生物机电东湖2(农业生物机电拉远)HL-D3900459550TF-23	28.18845	113.08541
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3776-1-22	长沙高岭庙HL-D3900460771PT-22	28.19435	113.03395
NULL	5-4402-1-3	长沙牛头小区4栋HL-D3900471944PT-3	28.10671	113.04082
1C4482FA-B055-44A1-96C8-3DDA4813920E	5-5159-1-154	长沙雨花女子大学体育场旁HL-D390053612PT-154	28.11804	112.99845
A35D5E74-EC3F-45C3-9AD4-53FCC77CC7EA	5-5605-1-153	长沙地铁1号线开福寺站HL-D3900986379TF-153	28.22581	112.97328
87C51354-0610-45A2-AC8F-025FBF526661	5-5606-1-132	长沙地铁1号线文昌阁站HL-D3900986381TF-132	28.21589	112.97231
NULL	5-5608-1-1	长沙地铁2号线湘江中路站HL-D3900459305TF-1	28.19862	112.96375
D956DA46-C247-4850-A3F5-CFD5F0D5CE4E	5-6278-1-7	长沙珠江花城西HF-D3900461173PT-7	28.25937	112.98313
NULL	5-7881-1-151	长沙浏阳汇远东郡1-3栋室分HL-D390054067TF-151	28.23062	113.41744
5E984EEC-C38E-4D85-AB10-8D902886EC8D	5-846-1-8	长沙湘江南路雅颂居以西(长沙南国新城拉远)HF-D3900461841PT-8	28.12649	112.95552
64AD16CB-C070-4438-9AC3-DC6127903590	5-882-1-154	长沙理工云塘弘毅轩1-4栋HL-D390054168TF-154	28.07283	113.00056
NULL	7310-473823-473823-6	长沙中南大学升华公寓4(工大升华公寓5栋拉远)ZL-B8300473823TF-6	28.16022	112.93101
NULL	7311-473843-473843-3	长沙湖南工业职院3(湖南工业职院拉远)ZL-B8300473843TF-3	28.13873	112.90813
NULL	7311-984995-984995-133	长沙铜官窑古城村ZL-B8300984995PT-133	28.41978	112.83847
NULL	7316-53915-53915-133	长沙师大图书馆F升级ZL-B830053915PT-133	28.18969	112.94174
NULL	Nokia-102302-MRBTS-135906-LNBTS-135906-LNCEL-131	xtahexigaojijigongxuexiaoFNL-FSIH135906PT-131	27.88872	112.87011
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-464277-LNBTS-464277-LNCEL-21	xtaxiangtanshixiangdafuwulounanyuansusheNL-FSMF464277TF-21	27.88635	112.85908
